Brand,Product,Price,Description,Url
Sapphire,"
 Radeon RX 5700 XT Nitro+ OC Special Edition -näytönohjain, 8GB GDDR6
","519,00 
                                        ","PCI-E 4.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/156231/11293-05-40g/sapphire-radeon-rx-5700-xt-nitro-oc-special-edition-naytonohjain-8gb-gddr6
Gigabyte,"
 Radeon RX 5700 XT AORUS -näytönohjain, 8GB GDDR6
","469,00 
                                        ","PCI-E 4.0, 3xHDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/158682/gv-r57xtaorus-8gd/gigabyte-radeon-rx-5700-xt-aorus-naytonohjain-8gb-gddr6
MSI,"
 GeForce GTX 1650 Super - GAMING X -näytönohjain
","210,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/156760/gtx-1650-super-gaming-x/msi-geforce-gtx-1650-super-gaming-x-naytonohjain
Gigabyte,"
 GeForce RTX 2060 MINI ITX OC rev. 2.0 -näytönohjain, 6GB GDDR6
","369,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/149631/gv-n2060ixoc-6gd-2-0/gigabyte-geforce-rtx-2060-mini-itx-oc-rev-2_0-naytonohjain-6gb-gddr6
MSI,"
 GeForce GTX 1650 GAMING X -näytönohjain, 4GB GDDR5
","178,00 
                                        ","PCI-E 3.0, HDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/150926/gtx-1650-gaming-x-4g/msi-geforce-gtx-1650-gaming-x-naytonohjain-4gb-gddr5
Asus,"
 GeForce GTX 1660 Super - ROG Strix OC Edition -näytönohjain, 6GB GDDR6
","309,00 
                                        ","PCI-E 3.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/156602/strix-gtx1660s-o6g-gaming/asus-geforce-gtx-1660-super-rog-strix-oc-edition-naytonohjain-6gb-gddr6
Sapphire,"
 Radeon RX 580 PULSE -näytönohjain, 8GB GDDR5
","249,00 
                                        ","PCI-E 3.0, DVI/2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/129060/11265-05-20g/sapphire-radeon-rx-580-pulse-naytonohjain-8gb-gddr5
PNY,"
 GeForce RTX 3090 XLR8 Gaming EPIC-X RGB Triple Fan Edition -näytönohjain, 24GB GDDR6X
","1 699,00 
                                        ","PCIe 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/164793/vcg309024tfxmpb/pny-geforce-rtx-3090-xlr8-gaming-epic-x-rgb-triple-fan-edition-naytonohjain-24gb-gddr6x
MSI,"
 Radeon RX 570 ARMOR 8G -näytönohjain, 8GB GDDR5
","193,00 
                                        ","PCI-E 3.0, DVI/HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/138686/radeon-rx-570-armor-8g-oc/msi-radeon-rx-570-armor-8g-naytonohjain-8gb-gddr5
KFA2,"
 GeForce RTX 3090 SG (1-Click OC) -näytönohjain, 24GB GDDR6X
","1 699,00 
                                        ","PCIe 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/165275/39nsm5md1gnk/kfa2-geforce-rtx-3090-sg-1-click-oc-naytonohjain-24gb-gddr6x
EVGA,"
 GeForce RTX 3090 BLACK GAMING -näytönohjain, 24GB GDDR6X
","1 799,00 
                                        ","PCIe 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/165683/24g-p5-3971-kr/evga-geforce-rtx-3090-black-gaming-naytonohjain-24gb-gddr6x
MSI,"
 Radeon RX 5600 XT MECH OC -näytönohjain, 6GB GDDR6
","339,90 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/158100/rx-5600-xt-mech-oc/msi-radeon-rx-5600-xt-mech-oc-naytonohjain-6gb-gddr6
Asus,"
 GeForce RTX 3070 ROG Strix -näytönohjain, 8GB GDDR6
","719,90 
                                        ","PCIe 4.0, 2xHDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/164830/rog-strix-rtx3070-8g-gaming/asus-geforce-rtx-3070-rog-strix-naytonohjain-8gb-gddr6
Gigabyte,"
 GeForce GTX 1650 Super - WINDFORCE OC -näytönohjain, 4GB GDDR5
","199,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/156763/gv-n165swf2oc-4gd/gigabyte-geforce-gtx-1650-super-windforce-oc-naytonohjain-4gb-gddr5
Gainward,"
 GeForce GTX 1650 Super - Pegasus OC -näytönohjain, 4GB GDDR6
","179,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/156607/gain-1488/gainward-geforce-gtx-1650-super-pegasus-oc-naytonohjain-4gb-gddr6
Asus,"
 GeForce RTX 3070 DUAL - OC Edition -näytönohjain, 8GB GDDR6
","589,90 
                                        ","PCIe 4.0, 2xHDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/164824/dual-rtx3070-o8g/asus-geforce-rtx-3070-dual-oc-edition-naytonohjain-8gb-gddr6
MSI,"
 GeForce GTX 1660 GAMING X 6G -näytönohjain, 6GB GDDR5
","267,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/149823/gtx-1660-gaming-x-6g/msi-geforce-gtx-1660-gaming-x-6g-naytonohjain-6gb-gddr5
MSI,"
 GeForce GTX 1660 VENTUS XS 6G OC -näytönohjain, 6GB GDDR5
","242,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/149825/gtx-1660-ventus-xs-6g-oc/msi-geforce-gtx-1660-ventus-xs-6g-oc-naytonohjain-6gb-gddr5
MSI,"
 Radeon RX 5500 XT MECH OC -näytönohjain, 4GB GDDR6
","198,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/157726/rx-5500-xt-mech-4g-oc/msi-radeon-rx-5500-xt-mech-oc-naytonohjain-4gb-gddr6
Asus,"
 GeForce GT 710 -näytönohjain, 2GB GDDR5
","67,00 
                                        ","PCI-E 2.0, VGA/DVI/HDMI, passiivinen jäähdytys  
                                        ",https://jimms.fi/fi/Product/Show/134997/gt710-sl-2gd5-brk/asus-geforce-gt-710-naytonohjain-2gb-gddr5
MSI,"
 GeForce GTX 1650 Super - AERO ITX OC -näytönohjain
","189,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/156759/gtx-1650-super-aero-itx-oc/msi-geforce-gtx-1650-super-aero-itx-oc-naytonohjain
Sapphire,"
 Radeon RX 5500 XT Pulse -näytönohjain, 8GB GDDR6
","229,00 
                                        ","PCI-E 4.0, 1xHDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/157015/11295-01-20g/sapphire-radeon-rx-5500-xt-pulse-naytonohjain-8gb-gddr6
Palit,"
 GeForce GTX 1650 KalmX -näytönohjain, 4GB GDDR5
","179,00 
                                        ","PCI-E 3.0, HDMI/2xDP | Passiivinen jäähdytys  
                                        ",https://jimms.fi/fi/Product/Show/160865/ne5165001bg1-1170h/palit-geforce-gtx-1650-kalmx-naytonohjain-4gb-gddr5
Gigabyte,"
 GeForce GTX 1660 Ti OC -näytönohjain, 6GB GDDR6
","339,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/149234/gv-n166toc-6gd/gigabyte-geforce-gtx-1660-ti-oc-naytonohjain-6gb-gddr6
MSI,"
 Radeon RX 5500 XT MECH OC -näytönohjain, 8GB GDDR6
","232,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/157154/rx-5500-xt-mech-8g-oc/msi-radeon-rx-5500-xt-mech-oc-naytonohjain-8gb-gddr6
EVGA,"
 GeForce RTX 2080 Super GAMING -näytönohjain, 8GB GDDR6
","869,00 
                                        ","PCI-E 3.0, HDMI/2xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/152861/08g-p4-3080-kr/evga-geforce-rtx-2080-super-gaming-naytonohjain-8gb-gddr6
Palit,"
 GeForce GTX 1650 StormX OC D6 -näytönohjain, 4GB GDDR6
","159,00 
                                        ","PCI-E 3.0, DP/DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/163585/ne61650u18g1-166f/palit-geforce-gtx-1650-stormx-oc-d6-naytonohjain-4gb-gddr6
Asus,"
 GeForce GTX 1650 Dual OC -näytönohjain, 4GB GDDR5
","170,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/150855/90yv0cv2-m0na00/asus-geforce-gtx-1650-dual-oc-naytonohjain-4gb-gddr5
Asus,"
 GeForce GTX 1650 Dual -näytönohjain, 4GB GDDR5
","166,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/150856/90yv0cv3-m0na00/asus-geforce-gtx-1650-dual-naytonohjain-4gb-gddr5
EVGA,"
 GeForce RTX 2070 Super Black Gaming -näytönohjain, 8GB GDDR6
","599,00 
                                        ","PCI-E 3.0, HDMI/3xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/152604/08g-p4-3071-kr/evga-geforce-rtx-2070-super-black-gaming-naytonohjain-8gb-gddr6
Gainward,"
 GeForce GTX 1650 Pegasus OC -näytönohjain, 4GB GDDR5
","159,00 
                                        ","PCI-E 3.0, DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/150351/gain-4450/gainward-geforce-gtx-1650-pegasus-oc-naytonohjain-4gb-gddr5
Gigabyte,"
 GeForce RTX 2070 Super WINDFORCE OC 3X -näytönohjain, 8GB GDDR6
","619,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/154060/gv-n207swf3oc-8gd/gigabyte-geforce-rtx-2070-super-windforce-oc-3x-naytonohjain-8gb-gddr6
PNY,"
 NVIDIA Quadro P2200 -näytönohjain ammattikäyttöön, 5GB GDDR5
","529,00 
                                        ","PCI-E 3.0, 4 x DP  
                                        ",https://jimms.fi/fi/Product/Show/157542/vcqp2200-pb/pny-nvidia-quadro-p2200-naytonohjain-ammattikayttoon-5gb-gddr5
Gainward,"
 GeForce GTX 1660 Ghost -näytönohjain, 6GB GDDR5
","239,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/149912/gain-4481/gainward-geforce-gtx-1660-ghost-naytonohjain-6gb-gddr5
Sapphire,"
 Radeon RX 570 PULSE  -näytönohjain, 8GB GDDR5
","219,00 
                                        ","PCI-E 3.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/153117/11266-66-20g/sapphire-radeon-rx-570-pulse-naytonohjain-8gb-gddr5
Sapphire,"
 Radeon RX 5500 XT Nitro+ -näytönohjain, 8GB GDDR6
","259,00 
                                        ","PCI-E 4.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/157014/11295-05-20g/sapphire-radeon-rx-5500-xt-nitro-naytonohjain-8gb-gddr6
Gigabyte,"
 Radeon RX 5700 Gaming OC -näytönohjain, 8GB GDDR6
","419,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/153481/gv-r57gaming-oc-8gd/gigabyte-radeon-rx-5700-gaming-oc-naytonohjain-8gb-gddr6
MSI,"
 Radeon RX 580 ARMOR 8G OC -näytönohjain, 8GB GDDR5
","244,00 
                                        ","PCI-E 3.0, DVI/2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/129269/radeon-rx-580-armor-8g-oc/msi-radeon-rx-580-armor-8g-oc-naytonohjain-8gb-gddr5
Asus,"
 GeForce GTX 1650 Phoenix -näytönohjain, 4GB GDDR5
","160,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/150854/90yv0cv1-m0na00/asus-geforce-gtx-1650-phoenix-naytonohjain-4gb-gddr5
Gainward,"
 GeForce GTX 1660 Pegasus -näytönohjain, 6GB GDDR5
","229,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/149665/gain-4399/gainward-geforce-gtx-1660-pegasus-naytonohjain-6gb-gddr5
Dell,"
 NVIDIA Quadro RTX 4000, 8GB GDDR6
","999,00 
                                        ","PCI-E 3.0 3xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/157916/490-bfcy/dell-nvidia-quadro-rtx-4000-8gb-gddr6
Asus,"
 GeForce RTX 3070 TUF Gaming -näytönohjain, 8GB GDDR6
","649,90 
                                        ","PCIe 4.0, 2xHDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/165680/tuf-rtx3070-8g-gaming/asus-geforce-rtx-3070-tuf-gaming-naytonohjain-8gb-gddr6
PowerColor,"
 Radeon RX 5600 XT Red Devil -näytönohjain, 6GB GDDR6
","399,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/157557/axrx-5600xt-6gbd6-3dhe-oc/powercolor-radeon-rx-5600-xt-red-devil-naytonohjain-6gb-gddr6
MSI,"
 GeForce GTX 1650 VENTUS XS OC -näytönohjain, 4GB GDDR5
","165,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/150927/gtx-1650-ventus-xs-4g-oc/msi-geforce-gtx-1650-ventus-xs-oc-naytonohjain-4gb-gddr5
Sapphire,"
 GearBox, Thunderbolt 3 eGFX -kotelo, musta/hopea
","289,00 
                                        ","Ei sisällä näytönohjainta!  
                                        ",https://jimms.fi/fi/Product/Show/153703/34263-02-52g/sapphire-gearbox-thunderbolt-3-egfx-kotelo-musta-hopea
Gigabyte,"
 Radeon RX 5500 XT OC -näytönohjain, 8GB GDDR6
","239,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/157102/gv-r55xtoc-8gd/gigabyte-radeon-rx-5500-xt-oc-naytonohjain-8gb-gddr6
Gigabyte,"
 GeForce RTX 2060 Super GAMING OC WHITE -näytönohjain, 8GB GDDR6
","499,00 
                                        ","PCI-E 3.0, HDMI/3xDP/  
                                        ",https://jimms.fi/fi/Product/Show/153467/gv-n206sgamingoc-white-8gd/gigabyte-geforce-rtx-2060-super-gaming-oc-white-naytonohjain-8gb-gddr6
ASRock,"
 Phantom Gaming Radeon RX550 -näytönohjain, 2GB GDDR5
","109,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/143214/90-ga0500-00uanf/asrock-phantom-gaming-radeon-rx550-naytonohjain-2gb-gddr5
Asus,"
 Radeon RX 5700 STRIX OC GAMING -näytönohjain, 8GB GDDR6
","461,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/153317/strix-rx5700-o8g-gaming/asus-radeon-rx-5700-strix-oc-gaming-naytonohjain-8gb-gddr6
Gainward,"
 GeForce RTX 2070 Super Phantom -näytönohjain, 8GB GDDR6
","589,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/155143/gain-1204/gainward-geforce-rtx-2070-super-phantom-naytonohjain-8gb-gddr6
Asus,"
 GeForce GT 710 -näytönohjain, 2GB GDDR5
","66,00 
                                        ","PCI-E 2.0, VGA/DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/144185/90yv0al1-m0na00/asus-geforce-gt-710-naytonohjain-2gb-gddr5
Asus,"
 GeForce RTX 2060 PHOENIX -näytönohjain, 6GB GDDR6
","367,00 
                                        ","PCI-E 3.0, DVI/2xHDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/148410/ph-rtx2060-6g/asus-geforce-rtx-2060-phoenix-naytonohjain-6gb-gddr6
PNY,"
 NVIDIA Quadro P6000 -näytönohjain ammattikäyttöön, 24GB GDDR5X
","5 799,00 
                                        ","PCI-E 3.0, DVI/4xDP  
                                        ",https://jimms.fi/fi/Product/Show/125052/vcqp6000-pb/pny-nvidia-quadro-p6000-naytonohjain-ammattikayttoon-24gb-gddr5x
PNY,"
 Tesla V100S -näytönohjain ammattikäyttöön, 32GB HBM2
","16 705,00 
                                        ","PCIe 3.0, ei näyttöliitäntöjä  
                                        ",https://jimms.fi/fi/Product/Show/164993/tcsv100sm-32gb-pb/pny-tesla-v100s-naytonohjain-ammattikayttoon-32gb-hbm2
Asus,"
 GeForce GTX 1650 ROG Strix Advanced -näytönohjain, 4GB GDDR5
","191,00 
                                        ","PCI-E 3.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/150851/90yv0cx0-m0na00/asus-geforce-gtx-1650-rog-strix-advanced-naytonohjain-4gb-gddr5
EVGA,"
 GeForce RTX 2080 FTW3 Ultra Gaming -näytönohjain, 8GB GDDR6
","949,00 
                                        ","PCI-E 3.0, HDMI/3xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/148217/08g-p4-2287-kr/evga-geforce-rtx-2080-ftw3-ultra-gaming-naytonohjain-8gb-gddr6
PNY,"
 GeForce RTX 3090 XLR8 Gaming EPIC-X RGB Triple Fan Edition -näytönohjain, 24GB GDDR6X
","1 699,00 
                                        ","PCIe 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/164794/vcg309024tfxppb/pny-geforce-rtx-3090-xlr8-gaming-epic-x-rgb-triple-fan-edition-naytonohjain-24gb-gddr6x
Gigabyte,"
 GeForce GT 210, 1GB GDDR3, DVI/HDMI/VGA, PCI-E 2.0
","49,00 
                                        ",,https://jimms.fi/fi/Product/Show/100346/gv-n210d3-1gi/gigabyte-geforce-gt-210-1gb-gddr3-dvi-hdmi-vga-pci-e-2_0
Zotac,"
 GeForce RTX 3070 Twin Edge OC -näytönohjain, 8GB GDDR6
","599,00 
                                        ","PCIe 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/165445/zt-a30700h-10p/zotac-geforce-rtx-3070-twin-edge-oc-naytonohjain-8gb-gddr6
Gigabyte,"
 GeForce GT 1030 -näytönohjain, 2GB GDDR5
","89,00 
                                        ","PCI-E 3.0, DVI/HDMI, low profile  
                                        ",https://jimms.fi/fi/Product/Show/130713/gv-n1030d5-2gl/gigabyte-geforce-gt-1030-naytonohjain-2gb-gddr5
Asus,"
 GeForce GTX 1650 Super - ROG Strix Advanced Edition -näytönohjain, 4GB GDDR6
","210,00 
                                        ","PCI-E 3.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/156757/strix-gtx1650s-a4g-gaming/asus-geforce-gtx-1650-super-rog-strix-advanced-edition-naytonohjain-4gb-gddr6
Asus,"
 GeForce GTX 1650 ROG Strix OC -näytönohjain, 4GB GDDR5
","196,00 
                                        ","PCI-E 3.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/150837/90yv0cx1-m0na00/asus-geforce-gtx-1650-rog-strix-oc-naytonohjain-4gb-gddr5
PowerColor,"
 Radeon RX 5600 XT Red Dragon -näytönohjain, 6GB GDDR6
","359,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/157559/axrx-5600xt-6gbd6-3dhr-oc/powercolor-radeon-rx-5600-xt-red-dragon-naytonohjain-6gb-gddr6
MSI,"
 NVIDIA GeForce GT 710 2GD3H LP -näytönohjain, 2GB DDR3, PCI-E 2.0
","53,00 
                                        ","VGA/DVI/HDMI, passiivinen jäähdytys, Low Profile  
                                        ",https://jimms.fi/fi/Product/Show/119553/gt-710-2gd3h-lp/msi-nvidia-geforce-gt-710-2gd3h-lp-naytonohjain-2gb-ddr3-pci-e-2_0
Asus,"
 GeForce RTX 3070 TUF Gaming - OC Edition -näytönohjain, 8GB GDDR6
","669,90 
                                        ","PCIe 4.0, 2xHDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/165679/tuf-rtx3070-o8g-gaming/asus-geforce-rtx-3070-tuf-gaming-oc-edition-naytonohjain-8gb-gddr6
Gigabyte,"
 GeForce RTX 2060 Super WINDFORCE OC -näytönohjain, 8GB GDDR6
","479,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/152289/gv-n206swf2oc-8gd/gigabyte-geforce-rtx-2060-super-windforce-oc-naytonohjain-8gb-gddr6
Gigabyte,"
 GeForce RTX 2060 WINDFORCE OC rev. 2.0 -näytönohjain, 6GB GDDR6
","379,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/149629/gv-n2060wf2oc-6gd-2-0/gigabyte-geforce-rtx-2060-windforce-oc-rev-2_0-naytonohjain-6gb-gddr6
Gigabyte,"
 GeForce GTX 1650 OC Low Profile -näytönohjain, 4GB GDDR5
","179,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/157173/gv-n1650oc-4gl/gigabyte-geforce-gtx-1650-oc-low-profile-naytonohjain-4gb-gddr5
Gigabyte,"
 GeForce RTX 2080 Super AORUS WATERFORCE WB -näytönohjain, 8GB GDDR6
","999,00 
                                        ","PCI-E 3.0, 3xHDMI/3xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/153472/gv-n208saorus-wb-8gc/gigabyte-geforce-rtx-2080-super-aorus-waterforce-wb-naytonohjain-8gb-gddr6
ASRock,"
 Radeon RX 5500 XT Challenger OC -näytönohjain, 4GB GDDR6
","219,00 
                                        ","PCI-E 4.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/157372/90-ga1uzz-00uanf/asrock-radeon-rx-5500-xt-challenger-oc-naytonohjain-4gb-gddr6
PNY,"
 Quadro P400 -näytönohjain, 2GB GDDR5
","149,00 
                                        ","PCIE 3.0, 3 x MiniDP  
                                        ",https://jimms.fi/fi/Product/Show/138740/vcqp400-pb/pny-quadro-p400-naytonohjain-2gb-gddr5
Gainward,"
 GeForce GTX 1650 Super - Pegasus -näytönohjain, 4GB GDDR6
","179,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/156608/gain-1501/gainward-geforce-gtx-1650-super-pegasus-naytonohjain-4gb-gddr6
Palit,"
 GeForce GTX 1650 Super - StormX OC -näytönohjain, 4GB GDDR6
","189,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/156605/ne6165ss18g1-166f/palit-geforce-gtx-1650-super-stormx-oc-naytonohjain-4gb-gddr6
Asus,"
 GeForce GTX 1660 Super - DUAL EVO Advanced Edition -näytönohjain, 6GB GDDR6
","286,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/155662/dual-gtx1660s-a6g-evo/asus-geforce-gtx-1660-super-dual-evo-advanced-edition-naytonohjain-6gb-gddr6
Asus,"
 GeForce GTX 1650 ROG Strix Gaming -näytönohjain, 4GB GDDR6
","199,00 
                                        ","PCI-E 3.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/162113/rog-strix-gtx1650-4gd6-gaming/asus-geforce-gtx-1650-rog-strix-gaming-naytonohjain-4gb-gddr6
Asus,"
 GeForce GTX 1660 Super - ROG Strix -näytönohjain, 6GB GDDR6
","304,00 
                                        ","PCI-E 3.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/156604/strix-gtx1660s-6g-gaming/asus-geforce-gtx-1660-super-rog-strix-naytonohjain-6gb-gddr6
Zotac,"
 GeForce GTX 1050 Ti Mini -näytönohjain, 4GB GDDR5
","169,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/127295/zt-p10510a-10l/zotac-geforce-gtx-1050-ti-mini-naytonohjain-4gb-gddr5
Gigabyte,"
 GeForce GT 1030 -näytönohjain, 2GB GDDR5
","94,90 
                                        ","PCI-E 3.0, DVI/HDMI, passiivinen jäähdytys, low profile  
                                        ",https://jimms.fi/fi/Product/Show/130712/gv-n1030sl-2gl/gigabyte-geforce-gt-1030-naytonohjain-2gb-gddr5
Palit,"
 GeForce GTX 1660 Super - StormX OC -näytönohjain, 6GB GDDR6
","249,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/155373/ne6166ss18j9-161f/palit-geforce-gtx-1660-super-stormx-oc-naytonohjain-6gb-gddr6
Gigabyte,"
 GeForce RTX 2060 Super GAMING OC 3X -näytönohjain, 8GB GDDR6
","499,00 
                                        ","PCI-E 3.0, HDMI/3xDP  
                                        ",https://jimms.fi/fi/Product/Show/154061/gv-n206sgaming-oc-8gd/gigabyte-geforce-rtx-2060-super-gaming-oc-3x-naytonohjain-8gb-gddr6
Asus,"
 GeForce GTX 1650 Phoenix OC -näytönohjain, 4GB GDDR5
","163,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/150853/90yv0cv0-m0na00/asus-geforce-gtx-1650-phoenix-oc-naytonohjain-4gb-gddr5
PNY,"
 NVIDIA Quatro RTX 8000 -näytönohjain, 48GB GDDR6
","6 979,00 
                                        ","PCIe 3.0, 4xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/165384/vcqrtx8000-pb/pny-nvidia-quatro-rtx-8000-naytonohjain-48gb-gddr6
Gigabyte,"
 GeForce RTX 3070 EAGLE -näytönohjain, 8GB GDDR6
","599,00 
                                        ","PCIe 4.0, 2xHDMI/2xDP  
                                        ",https://jimms.fi/fi/Product/Show/166058/gv-n3070eagle-8gd/gigabyte-geforce-rtx-3070-eagle-naytonohjain-8gb-gddr6
EVGA,"
 GeForce GTX 1660 XC GAMING -näytönohjain, 6GB GDDR5
","269,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/149862/06g-p4-1163-kr/evga-geforce-gtx-1660-xc-gaming-naytonohjain-6gb-gddr5
EVGA,"
 GeForce RTX 2080 Super XC ULTRA GAMING -näytönohjain, 8GB GDDR6
","899,00 
                                        ","PCI-E 3.0, HDMI/3xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/152858/08g-p4-3183-kr/evga-geforce-rtx-2080-super-xc-ultra-gaming-naytonohjain-8gb-gddr6
Asus,"
 GeForce GTX 1650 Super - OC Edition -näytönohjain, 4GB GDDR6
","194,00 
                                        ","PCI-E 3.0, DVI/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/156563/ph-gtx1650s-o4g/asus-geforce-gtx-1650-super-oc-edition-naytonohjain-4gb-gddr6
Palit,"
 GeForce GT 1030 -näytönohjain, 2GB GDDR5
","89,00 
                                        ","PCI-E 3.0, DP/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/130722/ne5103000646f/palit-geforce-gt-1030-naytonohjain-2gb-gddr5
EVGA,"
 GeForce RTX 2070 Super XC Ultra Gaming -näytönohjain, 8GB GDDR6
","689,00 
                                        ","PCI-E 3.0, HDMI/3xDP/USB-C  
                                        ",https://jimms.fi/fi/Product/Show/152602/08g-p4-3173-kr/evga-geforce-rtx-2070-super-xc-ultra-gaming-naytonohjain-8gb-gddr6
