Brand,Product,Price,Description,Url
Asus,"
 ROG STRIX B550-I GAMING + AMD Ryzen 5 3600 + 16GB HyperX Fury DDR4 3200MHz (Bundletarjous!)
","489,90 
                                        ","Tuoretta komponenttia kokoonpanosi päivitysprojekteihin houkuttelevaan tarjoushintaan!  
                                        ",https://jimms.fi/fi/Product/Show/164187/rsb550-ig-3600-16gb/asus-rog-strix-b550-i-gaming-amd-ryzen-5-3600-16gb-hyperx-fury-ddr4-3200mhz-bundletarjous
MSI,"
 MPG Z490 GAMING EDGE WIFI, ATX-emolevy (Tarjous! Norm. 239,90€)
","224,90 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161660/mpg-z490-gaming-edge-wifi/msi-mpg-z490-gaming-edge-wifi-atx-emolevy-tarjous-norm-239_90
Asus,"
 ROG Strix X570-F Gaming + Ryzen 7 3700X + 16GB HyperX Fury DDR4 3200MHz (Bundletarjous!)
","699,90 
                                        ","Päivitystarpeita vai täysin uusi kokoonpano suunnitelmissa? Tästä oiva peruskivi kumpaankin - tarjoushintaan tietysti!  
                                        ",https://jimms.fi/fi/Product/Show/158668/rsx570fg-3700x-16gb/asus-rog-strix-x570-f-gaming-ryzen-7-3700x-16gb-hyperx-fury-ddr4-3200mhz-bundletarjous
MSI,"
 MAG B550 TOMAHAWK + Ryzen 5 3600 + 16GB HyperX Fury DDR4 3200MHz (Bundletarjous!)
","459,90 
                                        ","MSI, AMD ja Kingston toimittavat erinomaisen perustan tulevalle kokoonpanollesi!  
                                        ",https://jimms.fi/fi/Product/Show/164789/magb550th-3600-16gb/msi-mag-b550-tomahawk-ryzen-5-3600-16gb-hyperx-fury-ddr4-3200mhz-bundletarjous
ASRock,"
 B450 Pro4, ATX-emolevy
","99,00 
                                        ","AMD AM4, B450, 4 x DDR4, VGA/HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/143425/b450-pro4/asrock-b450-pro4-atx-emolevy
MSI,"
 MAG Z490 TOMAHAWK, ATX-emolevy
","236,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/161661/mag-z490-tomahawk/msi-mag-z490-tomahawk-atx-emolevy
Asus,"
 TUF GAMING B550-PLUS, ATX-emolevy
","174,90 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/162758/tuf-gaming-b550-plus/asus-tuf-gaming-b550-plus-atx-emolevy
MSI,"
 B450I Gaming Plus AC, Mini-ITX-emolevy
","129,90 
                                        ","AMD AM4, B450, 2 x DDR4, HDMI/DP, Wi-Fi/BT  
                                        ",https://jimms.fi/fi/Product/Show/143762/b450i-gaming-plus-ac/msi-b450i-gaming-plus-ac-mini-itx-emolevy
Asus,"
 PRIME Z490-P, ATX-emolevy
","189,90 
                                        ","LGA1200, Intel Z490, 4 x DDR4  
                                        ",https://jimms.fi/fi/Product/Show/161677/prime-z490-p/asus-prime-z490-p-atx-emolevy
MSI,"
 MPG B550 GAMING EDGE WIFI, ATX-emolevy
","209,90 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/163077/mpg-b550-gaming-edge-wifi/msi-mpg-b550-gaming-edge-wifi-atx-emolevy
Asus,"
 PRIME B450M-K, mATX-emolevy
","74,90 
                                        ","AMD AM4, B450, 2 x DDR4, VGA/DVI  
                                        ",https://jimms.fi/fi/Product/Show/143568/prime-b450m-k/asus-prime-b450m-k-matx-emolevy
Asus,"
 ROG STRIX Z390-E GAMING, ATX-emolevy
","249,90 
                                        ","LGA1151, Intel Z390, 4 x DDR4, HDMI/DP, 802.11ac  
                                        ",https://jimms.fi/fi/Product/Show/145184/90mb0yf0-m0eay0/asus-rog-strix-z390-e-gaming-atx-emolevy
Asus,"
 ROG STRIX B550-E GAMING, ATX-emolevy
","279,90 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/162752/rog-strix-b550-e-gaming/asus-rog-strix-b550-e-gaming-atx-emolevy
Gigabyte,"
 X570 AORUS PRO, ATX-emolevy (Tarjous! Norm. 319€!)
","269,00 
                                        ","AM4, AMD X570, 4 x DDR4, HDMI  
                                        ",https://jimms.fi/fi/Product/Show/152009/x570-aorus-pro/gigabyte-x570-aorus-pro-atx-emolevy-tarjous-norm-319
Asus,"
 PRIME Z490-P + Core i5-10400F + 16GB DDR4 3200MHz (Bundletarjous!)
","419,90 
                                        ","Koe Intelin uusi prosessorisukupolvi vaivatta tämän bundlen siivittämänä - luonnollisesti tarjoushintaan!  
                                        ",https://jimms.fi/fi/Product/Show/162485/primez490p-10400f-16gb/asus-prime-z490-p-core-i5-10400f-16gb-ddr4-3200mhz-bundletarjous
MSI,"
 Z490-A PRO + Core i7-10700K + 16GB DDR4 3200MHz (Bundletarjous!)
","669,90 
                                        ","Koe Intelin tuorein sukupolvi MSI:n ja Kingstonin siivittämänä - herkulliseen tarjoushintaan tietenkin!  
                                        ",https://jimms.fi/fi/Product/Show/162742/z490ap-10700k-16gb/msi-z490-a-pro-core-i7-10700k-16gb-ddr4-3200mhz-bundletarjous
Gigabyte,"
 Z490 GAMING X, -emolevy
","189,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI  
                                        ",https://jimms.fi/fi/Product/Show/161690/z490-gaming-x/gigabyte-z490-gaming-x-emolevy
MSI,"
 B450-A Pro MAX, ATX-emolevy (Tarjous! Norm. 104€)
","89,90 
                                        ","AMD AM4, B450, 4 x DDR4, VGA/DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/153377/b450-a-pro-max/msi-b450-a-pro-max-atx-emolevy-tarjous-norm-104
MSI,"
 MPG Z490 GAMING CARBON WIFI + Core i5-10600K + 16GB DDR4 3200MHz (Bundletarjous!)
","599,90 
                                        ","Koe Intelin tuorein sukupolvi MSI:n ja Kingstonin siivittämänä - herkulliseen tarjoushintaan tietenkin!  
                                        ",https://jimms.fi/fi/Product/Show/162743/mpgz490gcw-10600k-16gb/msi-mpg-z490-gaming-carbon-wifi-core-i5-10600k-16gb-ddr4-3200mhz-bundletarjous
Gigabyte,"
 X570 I AORUS PRO WIFI, Mini-ITX -emolevy
","249,00 
                                        ","AM4, AMD X570, 2 x DDR4, 2xHDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/152012/x570-i-aorus-pro-wifi/gigabyte-x570-i-aorus-pro-wifi-mini-itx-emolevy
ASRock,"
 X570 Phantom Gaming 4S, ATX-emolevy
","159,00 
                                        ","AM4, AMD X570, 4 x DDR4, HDMI  
                                        ",https://jimms.fi/fi/Product/Show/158857/x570-phantom-gaming-4s/asrock-x570-phantom-gaming-4s-atx-emolevy
Asus,"
 TUF GAMING B550M-PLUS (WI-FI), mATX-emolevy
","179,90 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/162759/tuf-gaming-b550m-plus-wi-fi/asus-tuf-gaming-b550m-plus-wi-fi-matx-emolevy
Asus,"
 ROG STRIX Z490-E GAMING + Core i9-10850K + 16GB HyperX Fury DDR4 3200MHz (Bundletarjous!)
","859,90 
                                        ","Tästä uuden Intel-kokoonpanon perusta houkuttelevaan tarjoushintaan!  
                                        ",https://jimms.fi/fi/Product/Show/165250/rsz490eg-10850k-16gb/asus-rog-strix-z490-e-gaming-core-i9-10850k-16gb-hyperx-fury-ddr4-3200mhz-bundletarjous
Asus,"
 ROG STRIX Z490-F GAMING + Core i7-10700K + 16GB DDR4 3200MHz + 1TB M.2 SSD (Bundletarjous!)
","809,90 
                                        ","Suorituskykyisen Intel-kokoonpanon perusta houkuttelevaan tarjoushintaan!  
                                        ",https://jimms.fi/fi/Product/Show/166234/rsz490fg-10700k-16gb-1tb/asus-rog-strix-z490-f-gaming-core-i7-10700k-16gb-ddr4-3200mhz-1tb-m-2-ssd-bundletarjous
Asus,"
 ROG Crosshair VIII Hero, ATX-emolevy
","439,90 
                                        ","AM4, AMD X570, 4 x DDR4,  
                                        ",https://jimms.fi/fi/Product/Show/152151/rog-crosshair-viii-hero/asus-rog-crosshair-viii-hero-atx-emolevy
MSI,"
 MPG B550I GAMING EDGE WIFI, Mini-ITX -emolevy
","214,90 
                                        ","AM4, AMD B550, 2 x DDR4, HDMI, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/163236/mpg-b550i-gaming-edge-wifi/msi-mpg-b550i-gaming-edge-wifi-mini-itx-emolevy
Asus,"
 ROG STRIX Z490-F GAMING + Core i7-10700K + 16GB DDR4 + GeForce RTX 3080 TUF OC + 750W ROG STRIX
","1 589,90 
                                        ","Bundletarjous! Amperen aikakausi on saapunut. Tilaa äärimmäisen kattava perusta uuteen kokoonpanoosi jo tänään!  
                                        ",https://jimms.fi/fi/Product/Show/165286/rsz490fg-supabundle/asus-rog-strix-z490-f-gaming-core-i7-10700k-16gb-ddr4-geforce-rtx-3080-tuf-oc-750w-rog-strix
MSI,"
 B450M BAZOOKA MAX WIFI, mATX-emolevy
","106,00 
                                        ","AM4, AMD B450, 4 x DDR4, HDMI, 802.11ac + BT  
                                        ",https://jimms.fi/fi/Product/Show/162112/b450m-bazooka-max-wifi/msi-b450m-bazooka-max-wifi-matx-emolevy
MSI,"
 B450 GAMING PRO CARBON MAX WIFI, ATX-emolevy
","163,00 
                                        ","AM4, AMD B450, 4 x DDR4, HDMI/DP, 802.11ac + BT 5.0  
                                        ",https://jimms.fi/fi/Product/Show/161796/b450-gamingpro-carbon-max-wifi/msi-b450-gaming-pro-carbon-max-wifi-atx-emolevy
MSI,"
 MPG Z390 GAMING PRO CARBON, ATX-emolevy (Tarjous! Norm. 199,9€)
","189,90 
                                        ","LGA1151, Intel Z390, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/145797/mpg-z390-gaming-pro-carbon/msi-mpg-z390-gaming-pro-carbon-atx-emolevy-tarjous-norm-199_9
Gigabyte,"
 Z490 AORUS ELITE AC, -emolevy
","239,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI, 802.11ac  
                                        ",https://jimms.fi/fi/Product/Show/161686/z490-aorus-elite-ac/gigabyte-z490-aorus-elite-ac-emolevy
MSI,"
 Z490-A PRO + Core i5-10600K + 16GB DDR4 3200MHz (Bundletarjous!)
","544,90 
                                        ","Koe Intelin tuorein sukupolvi MSI:n ja Kingstonin siivittämänä - herkulliseen tarjoushintaan tietenkin!  
                                        ",https://jimms.fi/fi/Product/Show/162740/z490ap-10600k-16gb/msi-z490-a-pro-core-i5-10600k-16gb-ddr4-3200mhz-bundletarjous
MSI,"
 MAG B550M MORTAR, mATX-emolevy
","164,90 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/162956/mag-b550m-mortar/msi-mag-b550m-mortar-matx-emolevy
MSI,"
 MPG B550 GAMING PLUS, ATX-emolevy
","169,90 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/163237/mpg-b550-gaming-plus/msi-mpg-b550-gaming-plus-atx-emolevy
MSI,"
 MAG B550M MORTAR WIFI, mATX-emolevy
","179,90 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/162957/mag-b550m-mortar-wifi/msi-mag-b550m-mortar-wifi-matx-emolevy
ASRock,"
 A520M-ITX/ac, Mini-ITX -emolevy
","112,90 
                                        ","AM4, AMD A520, 2 x DDR4, HDMI/DP, 802.11ac + BT  
                                        ",https://jimms.fi/fi/Product/Show/164298/a520m-itx-ac/asrock-a520m-itx-ac-mini-itx-emolevy
Asus,"
 TUF GAMING B550M-PLUS, mATX-emolevy
","159,00 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/162761/tuf-gaming-b550m-plus/asus-tuf-gaming-b550m-plus-matx-emolevy
Gigabyte,"
 X570 GAMING X, ATX-emolevy
","179,00 
                                        ","AM4, AMD X570, 4 x DDR4, HDMI  
                                        ",https://jimms.fi/fi/Product/Show/152011/x570-gaming-x/gigabyte-x570-gaming-x-atx-emolevy
Gigabyte,"
 X570 AORUS MASTER, ATX-emolevy
","399,00 
                                        ","AM4, AMD X570, 4 x DDR4, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/152007/x570-aorus-master/gigabyte-x570-aorus-master-atx-emolevy
ASRock,"
 B550M-HDV, mATX-emolevy
","109,00 
                                        ","AM4, AMD B550, 2 x DDR4, VGA/DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/162826/b550m-hdv/asrock-b550m-hdv-matx-emolevy
Gigabyte,"
 B450 Gaming X, ATX-emolevy
","94,90 
                                        ","AM4, AMD B450, 4 x DDR4, DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/150963/b450-gaming-x/gigabyte-b450-gaming-x-atx-emolevy
MSI,"
 MPG Z390 GAMING PLUS, ATX-emolevy
","132,00 
                                        ","LGA1151, Intel Z390, 4 x DDR4, DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/145227/mpg-z390-gaming-plus/msi-mpg-z390-gaming-plus-atx-emolevy
Asus,"
 TUF GAMING Z490-PLUS (WI-FI), ATX-emolevy
","259,90 
                                        ","LGA1200, Intel Z490, 4 x DDR4, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161674/tuf-gaming-z490-plus-wi-fi/asus-tuf-gaming-z490-plus-wi-fi-atx-emolevy
Asus,"
 PRIME Z490-A, ATX-emolevy
","259,90 
                                        ","LGA1200, Intel Z490, 4 x DDR4  
                                        ",https://jimms.fi/fi/Product/Show/161673/prime-z490-a/asus-prime-z490-a-atx-emolevy
ASRock,"
 B450M Steel Legend, mATX-emolevy
","99,00 
                                        ","AMD AM4, B450, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/150003/b450m-steel-legend/asrock-b450m-steel-legend-matx-emolevy
ASRock,"
 B450M-HDV-R4.0 + Ryzen 5 3600 + 16GB DDR4 3200MHz + 500GB CS3030 M.2 SSD-levy (Bundletarjous!)
","429,00 
                                        ","Tästä tulevan kokoonpanosi perusta kuntoon, ja vieläpä lyömättömään bundlehintaan!  
                                        ",https://jimms.fi/fi/Product/Show/160956/b450m-hdv-3600-16gb-500gb/asrock-b450m-hdv-r4_0-ryzen-5-3600-16gb-ddr4-3200mhz-500gb-cs3030-m-2-ssd-levy-bundletarjous
MSI,"
 MPG X570 GAMING PRO CARBON WIFI, ATX-emolevy
","284,00 
                                        ","AM4, AMD X570, 4 x DDR4, HDMI, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/152235/mpg-x570-gam-pro-carb-wifi/msi-mpg-x570-gaming-pro-carbon-wifi-atx-emolevy
ASRock,"
 H310CM-HDV, mATX-emolevy
","69,00 
                                        ","LGA1151, Intel H310, 2 x DDR4, VGA/DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/151134/h310cm-hdv/asrock-h310cm-hdv-matx-emolevy
Asus,"
 ROG STRIX Z490-F GAMING + Core i9-10900K + 16GB DDR4 3200MHz (Bundletarjous!)
","899,90 
                                        ","Koe Intelin uusi prosessorisukupolvi vaivatta tämän bundlen siivittämänä - luonnollisesti tarjoushintaan!  
                                        ",https://jimms.fi/fi/Product/Show/162493/rsz490fg-10900k-16gb/asus-rog-strix-z490-f-gaming-core-i9-10900k-16gb-ddr4-3200mhz-bundletarjous
Asus,"
 ROG MAXIMUS XII EXTREME, E-ATX -emolevy
","899,90 
                                        ","LGA1200, Intel Z490, 4 x DDR4, 2,5Gb+10Gb LAN, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161662/rog-maximus-xii-extreme/asus-rog-maximus-xii-extreme-e-atx-emolevy
Asus,"
 PRIME X570-P + Ryzen 7 3700X + 16GB DDR4 + GeForce RTX 3080 TUF OC + 750W ROG STRIX (Bundletarjous!)
","1 489,90 
                                        ","Amperen aikakausi on saapunut. Tilaa äärimmäisen kattava perusta uuteen kokoonpanoosi jo tänään!  
                                        ",https://jimms.fi/fi/Product/Show/165285/px570p-supabundle/asus-prime-x570-p-ryzen-7-3700x-16gb-ddr4-geforce-rtx-3080-tuf-oc-750w-rog-strix-bundletarjous
MSI,"
 MPG Z490M GAMING EDGE WIFI, mATX-emolevy (Tarjous! Norm. 244€)
","219,90 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161658/mpg-z490m-gaming-edge-wifi/msi-mpg-z490m-gaming-edge-wifi-matx-emolevy-tarjous-norm-244
ASRock,"
 B450M-HDV R4.0 + Ryzen 3 3300X + 16GB DDR4 3200MHz (Bundletarjous!)
","289,00 
                                        ","Erinomainen mATX-kokoonpanon pohja tai päivityspaketti - luonnollisesti tarjoushintaan!  
                                        ",https://jimms.fi/fi/Product/Show/162653/b450m-hdv-3300x-16gb/asrock-b450m-hdv-r4_0-ryzen-3-3300x-16gb-ddr4-3200mhz-bundletarjous
MSI,"
 MPG X570 GAMING EDGE WIFI + Ryzen 7 3700X + 16GB (2 x 8GB) HyperX Fury DDR4 3200MHz (Bundletarjous!)
","629,90 
                                        ","MSI Gaming + AMD + Kingston = Tulevan kokoonpanosi vankka peruskallio!  
                                        ",https://jimms.fi/fi/Product/Show/156155/mpg-x570gew-3700x-16gb/msi-mpg-x570-gaming-edge-wifi-ryzen-7-3700x-16gb-2-x-8gb-hyperx-fury-ddr4-3200mhz-bundletarjous
ASRock,"
 B550M Steel Legend, mATX-emolevy
","179,00 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/162819/b550m-steel-legend/asrock-b550m-steel-legend-matx-emolevy
MSI,"
 MEG Z490 UNIFY + Core i9-10900K + 16GB DDR4 3200MHz (Bundletarjous!)
","939,90 
                                        ","Koe Intelin tuorein sukupolvi MSI:n ja Kingstonin siivittämänä - herkulliseen tarjoushintaan tietenkin!  
                                        ",https://jimms.fi/fi/Product/Show/162746/megz490u-10900k-16gb/msi-meg-z490-unify-core-i9-10900k-16gb-ddr4-3200mhz-bundletarjous
Gigabyte,"
 B550 AORUS PRO AC, ATX-emolevy
","209,00 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI, 802.11ac + BT  
                                        ",https://jimms.fi/fi/Product/Show/162811/b550-aorus-pro-ac/gigabyte-b550-aorus-pro-ac-atx-emolevy
Gigabyte,"
 Z490 UD, -emolevy
","159,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI  
                                        ",https://jimms.fi/fi/Product/Show/161692/z490-ud/gigabyte-z490-ud-emolevy
MSI,"
 Z490-A PRO + Core i5-10400F + 16GB DDR4 3200MHz (Bundletarjous!)
","429,90 
                                        ","Koe Intelin tuorein sukupolvi MSI:n ja Kingstonin siivittämänä - herkulliseen tarjoushintaan tietenkin!  
                                        ",https://jimms.fi/fi/Product/Show/162739/z490ap-10400f-16gb/msi-z490-a-pro-core-i5-10400f-16gb-ddr4-3200mhz-bundletarjous
Asus,"
 TUF B450-PRO GAMING, ATX-emolevy
","109,90 
                                        ","AM4, AMD B450, 4 x DDR4, DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/146794/tuf-b450-pro-gaming/asus-tuf-b450-pro-gaming-atx-emolevy
Asus,"
 ROG STRIX B550-I GAMING + AMD Ryzen 7 3700X + 16GB HyperX Fury DDR4 3200MHz (Bundletarjous!)
","629,90 
                                        ","Tuoretta komponenttia kokoonpanosi päivitysprojekteihin houkuttelevaan tarjoushintaan!  
                                        ",https://jimms.fi/fi/Product/Show/164189/rsb550-ig-3700x-16gb/asus-rog-strix-b550-i-gaming-amd-ryzen-7-3700x-16gb-hyperx-fury-ddr4-3200mhz-bundletarjous
Asus,"
 TUF B450M-PRO GAMING, mATX-emolevy
","114,90 
                                        ","AM4, AMD B450, 4 x DDR4, DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/146795/tuf-b450m-pro-gaming/asus-tuf-b450m-pro-gaming-matx-emolevy
Asus,"
 ROG Strix B450-I GAMING, Mini-ITX -emolevy
","169,90 
                                        ","AMD AM4, B450, 2 x DDR4, HDMI, 802.11ac  
                                        ",https://jimms.fi/fi/Product/Show/142999/rog-strix-b450-i-gaming/asus-rog-strix-b450-i-gaming-mini-itx-emolevy
Asus,"
 PRIME B460-PLUS, ATX-emolevy
","128,00 
                                        ","LGA1200, Intel B460, 4 x DDR4, VGA/DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/162894/prime-b460-plus/asus-prime-b460-plus-atx-emolevy
ASRock,"
 B450 Steel Legend, ATX-emolevy
","114,90 
                                        ","AMD AM4, B450, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/150000/b450-steel-legend/asrock-b450-steel-legend-atx-emolevy
ASRock,"
 B550 Phantom Gaming 4/ac, ATX-emolevy
","149,00 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI, 802.11ac + BT  
                                        ",https://jimms.fi/fi/Product/Show/162823/b550-phantom-gaming-4-ac/asrock-b550-phantom-gaming-4-ac-atx-emolevy
Asus,"
 ROG Crosshair VIII Formula, ATX-emolevy
","647,00 
                                        ","AM4, AMD X570, 4 x DDR4, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/152146/crosshair-viii-formula/asus-rog-crosshair-viii-formula-atx-emolevy
Asus,"
 ROG Crosshair VIII Hero (Wi-Fi), ATX-emolevy
","491,00 
                                        ","AM4, AMD X570, 4 x DDR4, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/152150/crosshair-viii-hero-wi-fi/asus-rog-crosshair-viii-hero-wi-fi-atx-emolevy
Asus,"
 ROG STRIX Z490-I GAMING, Mini-ITX -emolevy
","349,00 
                                        ","LGA1200, Intel Z490, 2 x DDR4, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161670/rog-strix-z490-i-gaming/asus-rog-strix-z490-i-gaming-mini-itx-emolevy
Asus,"
 ROG STRIX B460-I GAMING, Mini-ITX -emolevy
","177,00 
                                        ","LGA1200, Intel B460, 2 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/162879/rog-strix-b460-i-gaming/asus-rog-strix-b460-i-gaming-mini-itx-emolevy
Gigabyte,"
 Z490 AORUS XTREME WATERFORCE, -emolevy
","1 359,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161680/z490-aorus-xtreme-waterforce/gigabyte-z490-aorus-xtreme-waterforce-emolevy
MSI,"
 MPG Z490I UNIFY, Mini-ITX -emolevy
","289,90 
                                        ","LGA1200, Intel Z490, 2 x DDR4, HDMI/DP/TB3, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161659/mpg-z490i-unify/msi-mpg-z490i-unify-mini-itx-emolevy
Gigabyte,"
 Z490 AORUS ULTRA, -emolevy
","319,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161684/z490-aorus-ultra/gigabyte-z490-aorus-ultra-emolevy
MSI,"
 MAG B550M Bazooka, mATX-emolevy
","157,00 
                                        ","AM4, AMD B550, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/163078/mag-b550m-bazooka/msi-mag-b550m-bazooka-matx-emolevy
Asus,"
 ROG Zenith II Extreme Alpha, E-ATX -emolevy
","1 058,00 
                                        ","sTRX40, AMD TRX40, 8 x DDR4, 802.11ax + BT 5.0  
                                        ",https://jimms.fi/fi/Product/Show/158854/90mb14k0-m0eay0/asus-rog-zenith-ii-extreme-alpha-e-atx-emolevy
ASRock,"
 X570 Taichi, ATX-emolevy
","339,00 
                                        ","AM4, AMD X570, 4 x DDR4, HDMI, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/151899/x570-taichi/asrock-x570-taichi-atx-emolevy
ASRock,"
 B550 Pro4, ATX-emolevy
","159,00 
                                        ","AM4, AMD B550, 4 x DDR4, VGA/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/162820/b550-pro4/asrock-b550-pro4-atx-emolevy
Asus,"
 ROG MAXIMUS XII FORMULA, ATX-emolevy
","544,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, 2,5Gb+10Gb LAN, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161664/rog-maximus-xii-formula/asus-rog-maximus-xii-formula-atx-emolevy
ASRock,"
 B460M-ITX/ac, Mini-ITX -emolevy
","109,00 
                                        ","LGA1200, Intel B460, 2 x DDR4, HDMI/DP, 802.11ac + BT  
                                        ",https://jimms.fi/fi/Product/Show/162986/b460m-itx-ac/asrock-b460m-itx-ac-mini-itx-emolevy
MSI,"
 MPG X570 GAMING EDGE WIFI + Ryzen 5 3600 + 16GB (2 x 8GB) HyperX Fury DDR4 3200MHz (Bundletarjous!)
","489,90 
                                        ","MSI Gaming + AMD + Kingston = Tulevan kokoonpanosi vankka peruskallio!  
                                        ",https://jimms.fi/fi/Product/Show/163107/mpg-x570gew-3600-16gb/msi-mpg-x570-gaming-edge-wifi-ryzen-5-3600-16gb-2-x-8gb-hyperx-fury-ddr4-3200mhz-bundletarjous
Gigabyte,"
 Z490 VISION D -emolevy
","359,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI/DP, 802.11ax + BT  
                                        ",https://jimms.fi/fi/Product/Show/161688/z490-vision-d/gigabyte-z490-vision-d-emolevy
Gigabyte,"
 Z490 VISION G, -emolevy
","249,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/161689/z490-vision-g/gigabyte-z490-vision-g-emolevy
MSI,"
 MPG Z490 GAMING CARBON WIFI + Core i9-10900K + 16GB DDR4 3200MHz (Bundletarjous!)
","889,90 
                                        ","Koe Intelin tuorein sukupolvi MSI:n ja Kingstonin siivittämänä - herkulliseen tarjoushintaan tietenkin!  
                                        ",https://jimms.fi/fi/Product/Show/162745/mpgz490gcw-10900k-16gb/msi-mpg-z490-gaming-carbon-wifi-core-i9-10900k-16gb-ddr4-3200mhz-bundletarjous
MSI,"
 B450M Pro-M2 MAX, mATX-emolevy
","78,00 
                                        ","AMD AM4, B450, 2 x DDR4, VGA/DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/153381/b450m-pro-m2-max/msi-b450m-pro-m2-max-matx-emolevy
ASRock,"
 Z490 EXTREME4 -emolevy
","219,00 
                                        ","LGA1200, Intel Z490, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/162225/z490-extreme4/asrock-z490-extreme4-emolevy
Asus,"
 TUF Z390-PLUS GAMING, ATX-emolevy
","151,00 
                                        ","LGA1151, Intel Z390, 4 x DDR4, HDMI/DP  
                                        ",https://jimms.fi/fi/Product/Show/145190/90mb0xw0-m0eay0/asus-tuf-z390-plus-gaming-atx-emolevy
MSI,"
 B460M-A PRO, mATX-emolevy
","86,00 
                                        ","LGA1200, Intel B460, 2 x DDR4, DVI/HDMI  
                                        ",https://jimms.fi/fi/Product/Show/162947/b460m-a-pro/msi-b460m-a-pro-matx-emolevy
