Brand,Product,Price,Description,Url
Seasonic,"
 750W PRIME GX-750, modulaarinen ATX-virtalähde, 80 PLUS Gold, musta
","154,90 
                                        ","Teho. Suorituskyky. PRIME.  
                                        ",https://jimms.fi/fi/Product/Show/157595/4711173874249/seasonic-750w-prime-gx-750-modulaarinen-atx-virtalahde-80-plus-gold-musta
Asus,"
 ROG Strix 1000W, modulaarinen ATX-virtalähde, 80 Plus Gold, musta
","229,90 
                                        ","Laadukasta ja viileää virtaa kokoonpanollesi toimittaa Asus!  
                                        ",https://jimms.fi/fi/Product/Show/165020/90ye00a5-b0na00/asus-rog-strix-1000w-modulaarinen-atx-virtalahde-80-plus-gold-musta
Asus,"
 1200W ROG THOR, modulaarinen ATX-virtalähde, 80 Plus Platinum, musta
","349,90 
                                        ","Valjasta ukkonen käyttöösi!  
                                        ",https://jimms.fi/fi/Product/Show/145693/90ye0080-b001n0/asus-1200w-rog-thor-modulaarinen-atx-virtalahde-80-plus-platinum-musta
Corsair,"
 1000W AX Series AX1000, modulaarinen ATX-virtalähde, 80 Plus Titanium, musta
","261,00 
                                        ","Erinomaista hyötysuhdetta kokoonpanollesi toimittaa Corsair!  
                                        ",https://jimms.fi/fi/Product/Show/148382/cp-9020152-eu/corsair-1000w-ax-series-ax1000-modulaarinen-atx-virtalahde-80-plus-titanium-musta
Kolink,"
 600W Classic Power, ATX-virtalähde, 80 Plus Bronze, musta
","50,90 
                                        ","Klassista virtaa kokoonpanoosi!  
                                        ",https://jimms.fi/fi/Product/Show/155594/kl-600v2/kolink-600w-classic-power-atx-virtalahde-80-plus-bronze-musta
Kolink,"
 500W Modular Power, semimodulaarinen ATX-virtalähde, 80 Plus Bronze, musta
","47,90 
                                        ","Modulaarista virtaa kokoonpanoosi!  
                                        ",https://jimms.fi/fi/Product/Show/155596/kl-500mv2/kolink-500w-modular-power-semimodulaarinen-atx-virtalahde-80-plus-bronze-musta
Seasonic,"
 750W PRIME TX-750, modulaarinen ATX-virtalähde, 80 PLUS Titanium, musta
","229,90 
                                        ","Teho. Suorituskyky. PRIME.  
                                        ",https://jimms.fi/fi/Product/Show/157618/4711173874133/seasonic-750w-prime-tx-750-modulaarinen-atx-virtalahde-80-plus-titanium-musta
Corsair,"
 750W CX750 ATX virtalähde
","109,90 
                                        ","750W, 80 PLUS Bronze -sertifioitu  
                                        ",https://jimms.fi/fi/Product/Show/130019/cp-9020123-eu/corsair-750w-cx750-atx-virtalahde
Seasonic,"
 550W S12III, ATX-virtalähde, 80 PLUS Bronze, musta
","62,90 
                                        ","Seasonic huolehtii kokoonpanosi virtatarpeista!  
                                        ",https://jimms.fi/fi/Product/Show/157563/4711173875208/seasonic-550w-s12iii-atx-virtalahde-80-plus-bronze-musta
Corsair,"
 750W CX750M Builder Series, ATX-virtalähde, modulaarinen, 80Plus Bronze
","109,90 
                                        ",,https://jimms.fi/fi/Product/Show/108948/cp-9020061-eu/corsair-750w-cx750m-builder-series-atx-virtalahde-modulaarinen-80plus-bronze
Corsair,"
 650W CX650 ATX virtalähde
","95,00 
                                        ","650W, 80 PLUS Bronze -sertifioitu  
                                        ",https://jimms.fi/fi/Product/Show/130018/cp-9020122-eu/corsair-650w-cx650-atx-virtalahde
Corsair,"
 850W RM850x White, modulaarinen ATX-virtalähde, 80 Plus Gold, valkoinen/musta
","154,90 
                                        ","RMx -sarjan virtalähteet tarjoavat erinomaista hyötysuhdetta sekä hiljaista käyttöä!  
                                        ",https://jimms.fi/fi/Product/Show/144708/cp-9020188-eu/corsair-850w-rm850x-white-modulaarinen-atx-virtalahde-80-plus-gold-valkoinen-musta
Seasonic,"
 850W FOCUS PX-850, modulaarinen ATX-virtalähde, 80 Plus Platinum, musta
","169,90 
                                        ","Laadukkaat watit kokoonpanoosi Seasonicilta!  
                                        ",https://jimms.fi/fi/Product/Show/153194/focus-px-850/seasonic-850w-focus-px-850-modulaarinen-atx-virtalahde-80-plus-platinum-musta
Seasonic,"
 850W PRIME TX-850, modulaarinen ATX-virtalähde, 80 PLUS Titanium, musta
","259,90 
                                        ","Teho. Suorituskyky. PRIME.  
                                        ",https://jimms.fi/fi/Product/Show/157619/4711173874126/seasonic-850w-prime-tx-850-modulaarinen-atx-virtalahde-80-plus-titanium-musta
Kolink,"
 300W Core KL-C300 ATX-virtalähde, 80 Plus
","29,90 
                                        ",,https://jimms.fi/fi/Product/Show/130876/kl-c300/kolink-300w-core-kl-c300-atx-virtalahde-80-plus
Corsair,"
 850W TX850M, puolimodulaarinen ATX -virtalähde, 80 Plus Gold
","135,00 
                                        ","Corsair tarjoaa laadukkaat virtalähteet juuri Sinun kokoonpanoosi!  
                                        ",https://jimms.fi/fi/Product/Show/128172/cp-9020130-eu/corsair-850w-tx850m-puolimodulaarinen-atx-virtalahde-80-plus-gold
Kolink,"
 850W Core KL-C850 ATX-virtalähde, 80 Plus
","59,90 
                                        ",,https://jimms.fi/fi/Product/Show/130881/kl-c850/kolink-850w-core-kl-c850-atx-virtalahde-80-plus
Corsair,"
 550W RM550x (2018), modulaarinen ATX-virtalähde, 80 Plus Gold, musta
","109,00 
                                        ","RMx -sarjan virtalähteet tarjoavat erinomaista hyötysuhdetta sekä hiljaista käyttöä!  
                                        ",https://jimms.fi/fi/Product/Show/142848/cp-9020177-eu/corsair-550w-rm550x-2018-modulaarinen-atx-virtalahde-80-plus-gold-musta
Kolink,"
 500W Enclave 80 PLUS Gold virtalähde, modulaarinen
","67,90 
                                        ",,https://jimms.fi/fi/Product/Show/153652/kl-g500fm/kolink-500w-enclave-80-plus-gold-virtalahde-modulaarinen
